x y z_exact
-0.049328 0.143260 -0.000575
-0.051821 0.142378 -0.000601
-0.054298 0.141452 -0.000625
-0.056759 0.140482 -0.000649
-0.059202 0.139470 -0.000672
-0.061627 0.138416 -0.000695
-0.064033 0.137319 -0.000716
-0.066420 0.136181 -0.000736
-0.068786 0.135001 -0.000756
-0.071132 0.133780 -0.000775
-0.073456 0.132518 -0.000793
-0.075758 0.131216 -0.000809
-0.078036 0.129874 -0.000825
-0.080291 0.128492 -0.000840
-0.082521 0.127071 -0.000854
-0.084726 0.125612 -0.000867
-0.086905 0.124114 -0.000878
-0.089058 0.122578 -0.000889
-0.091184 0.121005 -0.000898
-0.093282 0.119396 -0.000907
-0.095352 0.117749 -0.000914
-0.097392 0.116067 -0.000920
-0.099403 0.114350 -0.000925
-0.101383 0.112598 -0.000929
-0.103333 0.110811 -0.000932
-0.105251 0.108991 -0.000934
-0.107137 0.107137 -0.000935
-0.108991 0.105251 -0.000934
-0.110811 0.103333 -0.000932
-0.112598 0.101383 -0.000929
-0.114350 0.099403 -0.000925
-0.116067 0.097392 -0.000920
-0.117749 0.095352 -0.000914
-0.119396 0.093282 -0.000907
-0.121005 0.091184 -0.000898
-0.122578 0.089058 -0.000889
-0.124114 0.086905 -0.000878
-0.125612 0.084726 -0.000867
-0.127071 0.082521 -0.000854
-0.128492 0.080291 -0.000840
-0.129874 0.078036 -0.000825
-0.131216 0.075758 -0.000809
-0.132518 0.073456 -0.000793
-0.133780 0.071132 -0.000775
-0.135001 0.068786 -0.000756
-0.136181 0.066420 -0.000736
-0.137319 0.064033 -0.000716
-0.138416 0.061627 -0.000695
-0.139470 0.059202 -0.000672
-0.140482 0.056759 -0.000649
-0.141452 0.054298 -0.000625
-0.142378 0.051821 -0.000601
-0.143260 0.049328 -0.000575
-0.144099 0.046821 -0.000549
-0.144895 0.044299 -0.000523
-0.145646 0.041763 -0.000495
-0.146352 0.039215 -0.000467
-0.147015 0.036655 -0.000439
-0.147632 0.034084 -0.000410
-0.148204 0.031502 -0.000380
-0.148731 0.028910 -0.000350
-0.149213 0.026310 -0.000320
-0.149650 0.023702 -0.000289
-0.150041 0.021087 -0.000258
-0.150386 0.018465 -0.000226
-0.150685 0.015838 -0.000194
-0.150939 0.013205 -0.000162
-0.151146 0.010569 -0.000130
-0.151308 0.007930 -0.000098
-0.151423 0.005288 -0.000065
-0.151492 0.002644 -0.000033
-0.151515 0.000000 -0.000000
-0.151492 -0.002644 0.000033
-0.151423 -0.005288 0.000065
-0.151308 -0.007930 0.000098
-0.151146 -0.010569 0.000130
-0.150939 -0.013205 0.000162
-0.150685 -0.015838 0.000194
-0.150386 -0.018465 0.000226
-0.150041 -0.021087 0.000258
-0.149650 -0.023702 0.000289
-0.149213 -0.026310 0.000320
-0.148731 -0.028910 0.000350
-0.148204 -0.031502 0.000380
-0.147632 -0.034084 0.000410
-0.147015 -0.036655 0.000439
-0.146352 -0.039215 0.000467
-0.145646 -0.041763 0.000495
-0.144895 -0.044299 0.000523
-0.144099 -0.046821 0.000549
-0.143260 -0.049328 0.000575
-0.142378 -0.051821 0.000601
-0.141452 -0.054298 0.000625
-0.140482 -0.056759 0.000649
-0.139470 -0.059202 0.000672
-0.138416 -0.061627 0.000695
-0.137319 -0.064033 0.000716
-0.136181 -0.066420 0.000736
-0.135001 -0.068786 0.000756
-0.133780 -0.071132 0.000775
-0.132518 -0.073456 0.000793
-0.131216 -0.075758 0.000809
-0.129874 -0.078036 0.000825
-0.128492 -0.080291 0.000840
-0.127071 -0.082521 0.000854
-0.125612 -0.084726 0.000867
-0.124114 -0.086905 0.000878
-0.122578 -0.089058 0.000889
-0.121005 -0.091184 0.000898
-0.119396 -0.093282 0.000907
-0.117749 -0.095352 0.000914
-0.116067 -0.097392 0.000920
-0.114350 -0.099403 0.000925
-0.112598 -0.101383 0.000929
-0.110811 -0.103333 0.000932
-0.108991 -0.105251 0.000934
-0.107137 -0.107137 0.000935
-0.105251 -0.108991 0.000934
-0.103333 -0.110811 0.000932
-0.101383 -0.112598 0.000929
-0.099403 -0.114350 0.000925
-0.097392 -0.116067 0.000920
-0.095352 -0.117749 0.000914
-0.093282 -0.119396 0.000907
-0.091184 -0.121005 0.000898
-0.089058 -0.122578 0.000889
-0.086905 -0.124114 0.000878
-0.084726 -0.125612 0.000867
-0.082521 -0.127071 0.000854
-0.080291 -0.128492 0.000840
-0.078036 -0.129874 0.000825
-0.075758 -0.131216 0.000809
-0.073456 -0.132518 0.000793
-0.071132 -0.133780 0.000775
-0.068786 -0.135001 0.000756
-0.066420 -0.136181 0.000736
-0.064033 -0.137319 0.000716
-0.061627 -0.138416 0.000695
-0.059202 -0.139470 0.000672
-0.056759 -0.140482 0.000649
-0.054298 -0.141452 0.000625
-0.051821 -0.142378 0.000601
-0.049328 -0.143260 0.000575
-0.046821 -0.144099 0.000549
-0.044299 -0.144895 0.000523
-0.041763 -0.145646 0.000495
-0.039215 -0.146352 0.000467
-0.036655 -0.147015 0.000439
-0.034084 -0.147632 0.000410
-0.031502 -0.148204 0.000380
-0.028910 -0.148731 0.000350
-0.026310 -0.149213 0.000320
-0.023702 -0.149650 0.000289
-0.021087 -0.150041 0.000258
-0.018465 -0.150386 0.000226
-0.015838 -0.150685 0.000194
-0.013205 -0.150939 0.000162
-0.010569 -0.151146 0.000130
-0.007930 -0.151308 0.000098
-0.005288 -0.151423 0.000065
-0.002644 -0.151492 0.000033
-0.000000 -0.151515 0.000000
0.002644 -0.151492 -0.000033
0.005288 -0.151423 -0.000065
0.007930 -0.151308 -0.000098
0.010569 -0.151146 -0.000130
0.013205 -0.150939 -0.000162
0.015838 -0.150685 -0.000194
0.018465 -0.150386 -0.000226
0.021087 -0.150041 -0.000258
0.023702 -0.149650 -0.000289
0.026310 -0.149213 -0.000320
0.028910 -0.148731 -0.000350
0.031502 -0.148204 -0.000380
0.034084 -0.147632 -0.000410
0.036655 -0.147015 -0.000439
0.039215 -0.146352 -0.000467
0.041763 -0.145646 -0.000495
0.044299 -0.144895 -0.000523
0.046821 -0.144099 -0.000549
0.049328 -0.143260 -0.000575
0.051821 -0.142378 -0.000601
0.054298 -0.141452 -0.000625
0.056759 -0.140482 -0.000649
0.059202 -0.139470 -0.000672
0.061627 -0.138416 -0.000695
0.064033 -0.137319 -0.000716
0.066420 -0.136181 -0.000736
0.068786 -0.135001 -0.000756
0.071132 -0.133780 -0.000775
0.073456 -0.132518 -0.000793
0.075758 -0.131216 -0.000809
0.078036 -0.129874 -0.000825
0.080291 -0.128492 -0.000840
0.082521 -0.127071 -0.000854
0.084726 -0.125612 -0.000867
0.086905 -0.124114 -0.000878
0.089058 -0.122578 -0.000889
0.091184 -0.121005 -0.000898
0.093282 -0.119396 -0.000907
0.095352 -0.117749 -0.000914
0.097392 -0.116067 -0.000920
0.099403 -0.114350 -0.000925
0.101383 -0.112598 -0.000929
0.103333 -0.110811 -0.000932
0.105251 -0.108991 -0.000934
0.107137 -0.107137 -0.000935
0.108991 -0.105251 -0.000934
0.110811 -0.103333 -0.000932
0.112598 -0.101383 -0.000929
0.114350 -0.099403 -0.000925
0.116067 -0.097392 -0.000920
0.117749 -0.095352 -0.000914
0.119396 -0.093282 -0.000907
0.121005 -0.091184 -0.000898
0.122578 -0.089058 -0.000889
0.124114 -0.086905 -0.000878
0.125612 -0.084726 -0.000867
0.127071 -0.082521 -0.000854
0.128492 -0.080291 -0.000840
0.129874 -0.078036 -0.000825
0.131216 -0.075758 -0.000809
0.132518 -0.073456 -0.000793
0.133780 -0.071132 -0.000775
0.135001 -0.068786 -0.000756
0.136181 -0.066420 -0.000736
0.137319 -0.064033 -0.000716
0.138416 -0.061627 -0.000695
0.139470 -0.059202 -0.000672
0.140482 -0.056759 -0.000649
0.141452 -0.054298 -0.000625
0.142378 -0.051821 -0.000601
0.143260 -0.049328 -0.000575
0.144099 -0.046821 -0.000549
0.144895 -0.044299 -0.000523
0.145646 -0.041763 -0.000495
0.146352 -0.039215 -0.000467
0.147015 -0.036655 -0.000439
0.147632 -0.034084 -0.000410
0.148204 -0.031502 -0.000380
0.148731 -0.028910 -0.000350
0.149213 -0.026310 -0.000320
0.149650 -0.023702 -0.000289
0.150041 -0.021087 -0.000258
0.150386 -0.018465 -0.000226
0.150685 -0.015838 -0.000194
0.150939 -0.013205 -0.000162
0.151146 -0.010569 -0.000130
0.151308 -0.007930 -0.000098
0.151423 -0.005288 -0.000065
0.151492 -0.002644 -0.000033
0.161616 0.000000 0.000000
0.161592 0.002821 0.000037
0.161518 0.005640 0.000074
0.161395 0.008458 0.000111
0.161222 0.011274 0.000148
0.161001 0.014086 0.000184
0.160731 0.016893 0.000220
0.160411 0.019696 0.000256
0.160043 0.022493 0.000292
0.159626 0.025282 0.000328
0.159161 0.028064 0.000363
0.158647 0.030838 0.000397
0.158084 0.033602 0.000431
0.157474 0.036356 0.000465
0.156815 0.039099 0.000498
0.156109 0.041829 0.000530
0.155355 0.044547 0.000562
0.154554 0.047252 0.000593
0.153706 0.049942 0.000623
0.152811 0.052617 0.000653
0.151870 0.055276 0.000681
0.150882 0.057918 0.000709
0.149848 0.060542 0.000736
0.148768 0.063148 0.000762
0.147644 0.065735 0.000788
0.146474 0.068302 0.000812
0.145260 0.070848 0.000835
0.144001 0.073372 0.000857
0.142699 0.075874 0.000879
0.141353 0.078353 0.000899
0.139964 0.080808 0.000918
0.138532 0.083239 0.000936
0.137058 0.085643 0.000953
0.135543 0.088023 0.000968
0.133986 0.090375 0.000983
0.132388 0.092699 0.000996
0.130750 0.094996 0.001008
0.129072 0.097263 0.001019
0.127355 0.099501 0.001028
0.125599 0.101708 0.001037
0.123805 0.103885 0.001044
0.121973 0.106030 0.001050
0.120104 0.108142 0.001054
0.118199 0.110222 0.001057
0.116257 0.112268 0.001059
0.114280 0.114280 0.001060
0.112268 0.116257 0.001059
0.110222 0.118199 0.001057
0.108142 0.120104 0.001054
0.106030 0.121973 0.001050
0.103885 0.123805 0.001044
0.101708 0.125599 0.001037
0.099501 0.127355 0.001028
0.097263 0.129072 0.001019
0.094996 0.130750 0.001008
0.092699 0.132388 0.000996
0.090375 0.133986 0.000983
0.088023 0.135543 0.000968
0.085643 0.137058 0.000953
0.083239 0.138532 0.000936
0.080808 0.139964 0.000918
0.078353 0.141353 0.000899
0.075874 0.142699 0.000879
0.073372 0.144001 0.000857
0.070848 0.145260 0.000835
0.068302 0.146474 0.000812
0.065735 0.147644 0.000788
0.063148 0.148768 0.000762
0.060542 0.149848 0.000736
0.057918 0.150882 0.000709
0.055276 0.151870 0.000681
0.052617 0.152811 0.000653
0.049942 0.153706 0.000623
0.047252 0.154554 0.000593
0.044547 0.155355 0.000562
0.041829 0.156109 0.000530
0.039099 0.156815 0.000498
0.036356 0.157474 0.000465
0.033602 0.158084 0.000431
0.030838 0.158647 0.000397
0.028064 0.159161 0.000363
0.025282 0.159626 0.000328
0.022493 0.160043 0.000292
0.019696 0.160411 0.000256
0.016893 0.160731 0.000220
0.014086 0.161001 0.000184
0.011274 0.161222 0.000148
0.008458 0.161395 0.000111
0.005640 0.161518 0.000074
0.002821 0.161592 0.000037
0.000000 0.161616 0.000000
-0.002821 0.161592 -0.000037
-0.005640 0.161518 -0.000074
-0.008458 0.161395 -0.000111
-0.011274 0.161222 -0.000148
-0.014086 0.161001 -0.000184
-0.016893 0.160731 -0.000220
-0.019696 0.160411 -0.000256
-0.022493 0.160043 -0.000292
-0.025282 0.159626 -0.000328
-0.028064 0.159161 -0.000363
-0.030838 0.158647 -0.000397
-0.033602 0.158084 -0.000431
-0.036356 0.157474 -0.000465
-0.039099 0.156815 -0.000498
-0.041829 0.156109 -0.000530
-0.044547 0.155355 -0.000562
-0.047252 0.154554 -0.000593
-0.049942 0.153706 -0.000623
-0.052617 0.152811 -0.000653
-0.055276 0.151870 -0.000681
-0.057918 0.150882 -0.000709
-0.060542 0.149848 -0.000736
-0.063148 0.148768 -0.000762
-0.065735 0.147644 -0.000788
-0.068302 0.146474 -0.000812
-0.070848 0.145260 -0.000835
-0.073372 0.144001 -0.000857
-0.075874 0.142699 -0.000879
-0.078353 0.141353 -0.000899
-0.080808 0.139964 -0.000918
-0.083239 0.138532 -0.000936
-0.085643 0.137058 -0.000953
-0.088023 0.135543 -0.000968
-0.090375 0.133986 -0.000983
-0.092699 0.132388 -0.000996
-0.094996 0.130750 -0.001008
-0.097263 0.129072 -0.001019
-0.099501 0.127355 -0.001028
-0.101708 0.125599 -0.001037
-0.103885 0.123805 -0.001044
-0.106030 0.121973 -0.001050
-0.108142 0.120104 -0.001054
-0.110222 0.118199 -0.001057
-0.112268 0.116257 -0.001059
-0.114280 0.114280 -0.001060
-0.116257 0.112268 -0.001059
-0.118199 0.110222 -0.001057
-0.120104 0.108142 -0.001054
-0.121973 0.106030 -0.001050
-0.123805 0.103885 -0.001044
-0.125599 0.101708 -0.001037
-0.127355 0.099501 -0.001028
-0.129072 0.097263 -0.001019
-0.130750 0.094996 -0.001008
-0.132388 0.092699 -0.000996
-0.133986 0.090375 -0.000983
-0.135543 0.088023 -0.000968
-0.137058 0.085643 -0.000953
-0.138532 0.083239 -0.000936
-0.139964 0.080808 -0.000918
-0.141353 0.078353 -0.000899
-0.142699 0.075874 -0.000879
-0.144001 0.073372 -0.000857
-0.145260 0.070848 -0.000835
-0.146474 0.068302 -0.000812
-0.147644 0.065735 -0.000788
-0.148768 0.063148 -0.000762
-0.149848 0.060542 -0.000736
-0.150882 0.057918 -0.000709
-0.151870 0.055276 -0.000681
-0.152811 0.052617 -0.000653
-0.153706 0.049942 -0.000623
-0.154554 0.047252 -0.000593
-0.155355 0.044547 -0.000562
-0.156109 0.041829 -0.000530
-0.156815 0.039099 -0.000498
-0.157474 0.036356 -0.000465
-0.158084 0.033602 -0.000431
-0.158647 0.030838 -0.000397
-0.159161 0.028064 -0.000363
-0.159626 0.025282 -0.000328
-0.160043 0.022493 -0.000292
-0.160411 0.019696 -0.000256
-0.160731 0.016893 -0.000220
-0.161001 0.014086 -0.000184
-0.161222 0.011274 -0.000148
-0.161395 0.008458 -0.000111
-0.161518 0.005640 -0.000074
-0.161592 0.002821 -0.000037
-0.161616 0.000000 -0.000000
-0.161592 -0.002821 0.000037
-0.161518 -0.005640 0.000074
-0.161395 -0.008458 0.000111
-0.161222 -0.011274 0.000148
-0.161001 -0.014086 0.000184
-0.160731 -0.016893 0.000220
-0.160411 -0.019696 0.000256
-0.160043 -0.022493 0.000292
-0.159626 -0.025282 0.000328
-0.159161 -0.028064 0.000363
-0.158647 -0.030838 0.000397
-0.158084 -0.033602 0.000431
-0.157474 -0.036356 0.000465
-0.156815 -0.039099 0.000498
-0.156109 -0.041829 0.000530
-0.155355 -0.044547 0.000562
-0.154554 -0.047252 0.000593
-0.153706 -0.049942 0.000623
-0.152811 -0.052617 0.000653
-0.151870 -0.055276 0.000681
-0.150882 -0.057918 0.000709
-0.149848 -0.060542 0.000736
-0.148768 -0.063148 0.000762
-0.147644 -0.065735 0.000788
-0.146474 -0.068302 0.000812
-0.145260 -0.070848 0.000835
-0.144001 -0.073372 0.000857
-0.142699 -0.075874 0.000879
-0.141353 -0.078353 0.000899
-0.139964 -0.080808 0.000918
-0.138532 -0.083239 0.000936
-0.137058 -0.085643 0.000953
-0.135543 -0.088023 0.000968
-0.133986 -0.090375 0.000983
-0.132388 -0.092699 0.000996
-0.130750 -0.094996 0.001008
-0.129072 -0.097263 0.001019
-0.127355 -0.099501 0.001028
-0.125599 -0.101708 0.001037
-0.123805 -0.103885 0.001044
-0.121973 -0.106030 0.001050
-0.120104 -0.108142 0.001054
-0.118199 -0.110222 0.001057
-0.116257 -0.112268 0.001059
-0.114280 -0.114280 0.001060
-0.112268 -0.116257 0.001059
-0.110222 -0.118199 0.001057
-0.108142 -0.120104 0.001054
-0.106030 -0.121973 0.001050
-0.103885 -0.123805 0.001044
-0.101708 -0.125599 0.001037
-0.099501 -0.127355 0.001028
-0.097263 -0.129072 0.001019
-0.094996 -0.130750 0.001008
-0.092699 -0.132388 0.000996
-0.090375 -0.133986 0.000983
-0.088023 -0.135543 0.000968
-0.085643 -0.137058 0.000953
-0.083239 -0.138532 0.000936
-0.080808 -0.139964 0.000918
-0.078353 -0.141353 0.000899
-0.075874 -0.142699 0.000879
-0.073372 -0.144001 0.000857
-0.070848 -0.145260 0.000835
-0.068302 -0.146474 0.000812
-0.065735 -0.147644 0.000788
-0.063148 -0.148768 0.000762
-0.060542 -0.149848 0.000736
-0.057918 -0.150882 0.000709
-0.055276 -0.151870 0.000681
-0.052617 -0.152811 0.000653
-0.049942 -0.153706 0.000623
-0.047252 -0.154554 0.000593
-0.044547 -0.155355 0.000562
-0.041829 -0.156109 0.000530
-0.039099 -0.156815 0.000498
-0.036356 -0.157474 0.000465
-0.033602 -0.158084 0.000431
-0.030838 -0.158647 0.000397
-0.028064 -0.159161 0.000363
-0.025282 -0.159626 0.000328
-0.022493 -0.160043 0.000292
-0.019696 -0.160411 0.000256
-0.016893 -0.160731 0.000220
-0.014086 -0.161001 0.000184
-0.011274 -0.161222 0.000148
-0.008458 -0.161395 0.000111
-0.005640 -0.161518 0.000074
-0.002821 -0.161592 0.000037
-0.000000 -0.161616 0.000000
0.002821 -0.161592 -0.000037
0.005640 -0.161518 -0.000074
0.008458 -0.161395 -0.000111
0.011274 -0.161222 -0.000148
0.014086 -0.161001 -0.000184
0.016893 -0.160731 -0.000220
0.019696 -0.160411 -0.000256
0.022493 -0.160043 -0.000292
0.025282 -0.159626 -0.000328
0.028064 -0.159161 -0.000363
0.030838 -0.158647 -0.000397
0.033602 -0.158084 -0.000431
0.036356 -0.157474 -0.000465
0.039099 -0.156815 -0.000498
0.041829 -0.156109 -0.000530
0.044547 -0.155355 -0.000562
0.047252 -0.154554 -0.000593
0.049942 -0.153706 -0.000623
0.052617 -0.152811 -0.000653
0.055276 -0.151870 -0.000681
0.057918 -0.150882 -0.000709
0.060542 -0.149848 -0.000736
0.063148 -0.148768 -0.000762
0.065735 -0.147644 -0.000788
0.068302 -0.146474 -0.000812
0.070848 -0.145260 -0.000835
0.073372 -0.144001 -0.000857
0.075874 -0.142699 -0.000879
0.078353 -0.141353 -0.000899
0.080808 -0.139964 -0.000918
0.083239 -0.138532 -0.000936
0.085643 -0.137058 -0.000953
0.088023 -0.135543 -0.000968
0.090375 -0.133986 -0.000983
0.092699 -0.132388 -0.000996
0.094996 -0.130750 -0.001008
0.097263 -0.129072 -0.001019
0.099501 -0.127355 -0.001028
0.101708 -0.125599 -0.001037
0.103885 -0.123805 -0.001044
0.106030 -0.121973 -0.001050
0.108142 -0.120104 -0.001054
0.110222 -0.118199 -0.001057
0.112268 -0.116257 -0.001059
0.114280 -0.114280 -0.001060
0.116257 -0.112268 -0.001059
0.118199 -0.110222 -0.001057
0.120104 -0.108142 -0.001054
0.121973 -0.106030 -0.001050
0.123805 -0.103885 -0.001044
0.125599 -0.101708 -0.001037
0.127355 -0.099501 -0.001028
0.129072 -0.097263 -0.001019
0.130750 -0.094996 -0.001008
0.132388 -0.092699 -0.000996
0.133986 -0.090375 -0.000983
0.135543 -0.088023 -0.000968
0.137058 -0.085643 -0.000953
0.138532 -0.083239 -0.000936
0.139964 -0.080808 -0.000918
0.141353 -0.078353 -0.000899
0.142699 -0.075874 -0.000879
0.144001 -0.073372 -0.000857
0.145260 -0.070848 -0.000835
0.146474 -0.068302 -0.000812
0.147644 -0.065735 -0.000788
0.148768 -0.063148 -0.000762
0.149848 -0.060542 -0.000736
0.150882 -0.057918 -0.000709
0.151870 -0.055276 -0.000681
0.152811 -0.052617 -0.000653
0.153706 -0.049942 -0.000623
0.154554 -0.047252 -0.000593
0.155355 -0.044547 -0.000562
0.156109 -0.041829 -0.000530
0.156815 -0.039099 -0.000498
0.157474 -0.036356 -0.000465
0.158084 -0.033602 -0.000431
0.158647 -0.030838 -0.000397
0.159161 -0.028064 -0.000363
0.159626 -0.025282 -0.000328
0.160043 -0.022493 -0.000292
0.160411 -0.019696 -0.000256
0.160731 -0.016893 -0.000220
0.161001 -0.014086 -0.000184
0.161222 -0.011274 -0.000148
0.161395 -0.008458 -0.000111
0.161518 -0.005640 -0.000074
0.161592 -0.002821 -0.000037
0.171717 0.000000 0.000000
0.171691 0.002997 0.000042
0.171613 0.005993 0.000083
0.171482 0.008987 0.000125
0.171299 0.011978 0.000166
0.171064 0.014966 0.000207
0.170776 0.017949 0.000248
0.170437 0.020927 0.000288
0.170046 0.023898 0.000329
0.169603 0.026863 0.000368
0.169108 0.029818 0.000408
0.168562 0.032765 0.000447
0.167965 0.035702 0.000485
0.167316 0.038628 0.000523
0.166616 0.041542 0.000560
0.165866 0.044444 0.000596
0.165065 0.047332 0.000632
0.164214 0.050205 0.000667
0.163313 0.053063 0.000701
0.162362 0.055906 0.000734
0.161361 0.058731 0.000766
0.160312 0.061538 0.000798
0.159213 0.064326 0.000828
0.158066 0.067095 0.000858
0.156871 0.069844 0.000886
0.155629 0.072571 0.000913
0.154338 0.075276 0.000940
0.153001 0.077958 0.000965
0.151617 0.080616 0.000989
0.150187 0.083250 0.001011
0.148711 0.085859 0.001033
0.147190 0.088441 0.001053
0.145624 0.090996 0.001072
0.144014 0.093524 0.001089
0.142360 0.096023 0.001106
0.140662 0.098493 0.001120
0.138922 0.100933 0.001134
0.137139 0.103342 0.001146
0.135315 0.105720 0.001157
0.133449 0.108065 0.001166
0.131543 0.110378 0.001174
0.129597 0.112657 0.001181
0.127611 0.114901 0.001186
0.125586 0.117111 0.001189
0.123523 0.119285 0.001192
0.121422 0.121422 0.001192
0.119285 0.123523 0.001192
0.117111 0.125586 0.001189
0.114901 0.127611 0.001186
0.112657 0.129597 0.001181
0.110378 0.131543 0.001174
0.108065 0.133449 0.001166
0.105720 0.135315 0.001157
0.103342 0.137139 0.001146
0.100933 0.138922 0.001134
0.098493 0.140662 0.001120
0.096023 0.142360 0.001106
0.093524 0.144014 0.001089
0.090996 0.145624 0.001072
0.088441 0.147190 0.001053
0.085859 0.148711 0.001033
0.083250 0.150187 0.001011
0.080616 0.151617 0.000989
0.077958 0.153001 0.000965
0.075276 0.154338 0.000940
0.072571 0.155629 0.000913
0.069844 0.156871 0.000886
0.067095 0.158066 0.000858
0.064326 0.159213 0.000828
0.061538 0.160312 0.000798
0.058731 0.161361 0.000766
0.055906 0.162362 0.000734
0.053063 0.163313 0.000701
0.050205 0.164214 0.000667
0.047332 0.165065 0.000632
0.044444 0.165866 0.000596
0.041542 0.166616 0.000560
0.038628 0.167316 0.000523
0.035702 0.167965 0.000485
0.032765 0.168562 0.000447
0.029818 0.169108 0.000408
0.026863 0.169603 0.000368
0.023898 0.170046 0.000329
0.020927 0.170437 0.000288
0.017949 0.170776 0.000248
0.014966 0.171064 0.000207
0.011978 0.171299 0.000166
0.008987 0.171482 0.000125
0.005993 0.171613 0.000083
0.002997 0.171691 0.000042
0.000000 0.171717 0.000000
-0.002997 0.171691 -0.000042
-0.005993 0.171613 -0.000083
-0.008987 0.171482 -0.000125
-0.011978 0.171299 -0.000166
-0.014966 0.171064 -0.000207
-0.017949 0.170776 -0.000248
-0.020927 0.170437 -0.000288
-0.023898 0.170046 -0.000329
-0.026863 0.169603 -0.000368
-0.029818 0.169108 -0.000408
-0.032765 0.168562 -0.000447
-0.035702 0.167965 -0.000485
-0.038628 0.167316 -0.000523
-0.041542 0.166616 -0.000560
-0.044444 0.165866 -0.000596
-0.047332 0.165065 -0.000632
-0.050205 0.164214 -0.000667
-0.053063 0.163313 -0.000701
-0.055906 0.162362 -0.000734
-0.058731 0.161361 -0.000766
-0.061538 0.160312 -0.000798
-0.064326 0.159213 -0.000828
-0.067095 0.158066 -0.000858
-0.069844 0.156871 -0.000886
-0.072571 0.155629 -0.000913
-0.075276 0.154338 -0.000940
-0.077958 0.153001 -0.000965
-0.080616 0.151617 -0.000989
-0.083250 0.150187 -0.001011
-0.085859 0.148711 -0.001033
-0.088441 0.147190 -0.001053
-0.090996 0.145624 -0.001072
-0.093524 0.144014 -0.001089
-0.096023 0.142360 -0.001106
-0.098493 0.140662 -0.001120
-0.100933 0.138922 -0.001134
-0.103342 0.137139 -0.001146
-0.105720 0.135315 -0.001157
-0.108065 0.133449 -0.001166
-0.110378 0.131543 -0.001174
-0.112657 0.129597 -0.001181
-0.114901 0.127611 -0.001186
-0.117111 0.125586 -0.001189
-0.119285 0.123523 -0.001192
-0.121422 0.121422 -0.001192
-0.123523 0.119285 -0.001192
-0.125586 0.117111 -0.001189
-0.127611 0.114901 -0.001186
-0.129597 0.112657 -0.001181
-0.131543 0.110378 -0.001174
-0.133449 0.108065 -0.001166
-0.135315 0.105720 -0.001157
-0.137139 0.103342 -0.001146
-0.138922 0.100933 -0.001134
-0.140662 0.098493 -0.001120
-0.142360 0.096023 -0.001106
-0.144014 0.093524 -0.001089
-0.145624 0.090996 -0.001072
-0.147190 0.088441 -0.001053
-0.148711 0.085859 -0.001033
-0.150187 0.083250 -0.001011
-0.151617 0.080616 -0.000989
-0.153001 0.077958 -0.000965
-0.154338 0.075276 -0.000940
-0.155629 0.072571 -0.000913
-0.156871 0.069844 -0.000886
-0.158066 0.067095 -0.000858
-0.159213 0.064326 -0.000828
-0.160312 0.061538 -0.000798
-0.161361 0.058731 -0.000766
-0.162362 0.055906 -0.000734
-0.163313 0.053063 -0.000701
-0.164214 0.050205 -0.000667
-0.165065 0.047332 -0.000632
-0.165866 0.044444 -0.000596
-0.166616 0.041542 -0.000560
-0.167316 0.038628 -0.000523
-0.167965 0.035702 -0.000485
-0.168562 0.032765 -0.000447
-0.169108 0.029818 -0.000408
-0.169603 0.026863 -0.000368
-0.170046 0.023898 -0.000329
-0.170437 0.020927 -0.000288
-0.170776 0.017949 -0.000248
-0.171064 0.014966 -0.000207
-0.171299 0.011978 -0.000166
-0.171482 0.008987 -0.000125
-0.171613 0.005993 -0.000083
-0.171691 0.002997 -0.000042
-0.171717 0.000000 -0.000000
-0.171691 -0.002997 0.000042
-0.171613 -0.005993 0.000083
-0.171482 -0.008987 0.000125
-0.171299 -0.011978 0.000166
-0.171064 -0.014966 0.000207
-0.170776 -0.017949 0.000248
-0.170437 -0.020927 0.000288
-0.170046 -0.023898 0.000329
-0.169603 -0.026863 0.000368
-0.169108 -0.029818 0.000408
-0.168562 -0.032765 0.000447
-0.167965 -0.035702 0.000485
-0.167316 -0.038628 0.000523
-0.166616 -0.041542 0.000560
-0.165866 -0.044444 0.000596
-0.165065 -0.047332 0.000632
-0.164214 -0.050205 0.000667
-0.163313 -0.053063 0.000701
-0.162362 -0.055906 0.000734
-0.161361 -0.058731 0.000766
-0.160312 -0.061538 0.000798
-0.159213 -0.064326 0.000828
-0.158066 -0.067095 0.000858
-0.156871 -0.069844 0.000886
-0.155629 -0.072571 0.000913
-0.154338 -0.075276 0.000940
-0.153001 -0.077958 0.000965
-0.151617 -0.080616 0.000989
-0.150187 -0.083250 0.001011
-0.148711 -0.085859 0.001033
-0.147190 -0.088441 0.001053
-0.145624 -0.090996 0.001072
-0.144014 -0.093524 0.001089
-0.142360 -0.096023 0.001106
-0.140662 -0.098493 0.001120
-0.138922 -0.100933 0.001134
-0.137139 -0.103342 0.001146
-0.135315 -0.105720 0.001157
-0.133449 -0.108065 0.001166
-0.131543 -0.110378 0.001174
-0.129597 -0.112657 0.001181
-0.127611 -0.114901 0.001186
-0.125586 -0.117111 0.001189
-0.123523 -0.119285 0.001192
-0.121422 -0.121422 0.001192
-0.119285 -0.123523 0.001192
-0.117111 -0.125586 0.001189
-0.114901 -0.127611 0.001186
-0.112657 -0.129597 0.001181
-0.110378 -0.131543 0.001174
-0.108065 -0.133449 0.001166
-0.105720 -0.135315 0.001157
